upcoming id	semantic type	Flickr photo ids
1366225	Music	3082077997,3082918092,3082072751,3082890590,3082846130,3082879792,3082068885,3082071019,3082074455,3082084633,3082847898,3082082243,3082070623,3082915090,3082011449,3082080565,3082915420,3082907074,3082083919,3082010177,3082914246,3082908016,3082081231,3082065619,3082005915,3082909924,3082905372,3082083031,3082007909,3082917376,3082075229,3082911586
642994	Media	2483338464
174956	Music	456104368,456103704,456119827,456120355,456119603,456105054,456103438
793233	Music	2676337974,2676337984
116857	Festivals	3034561227,301433758,301433860,301762337,303236483,3035399004,301433888,301158845,304499794,302557834,301433958,300719159,300670108
9354489	Music,Community	7558922054
26282	Social	33168746,31340452,31541502,31367392,31541516,31541528
431034	Music	2263524977
8832297	Music,Performing Arts,Festivals	6970867792,6816421136
4888273	Music	4223514011,4223513791
2179580	Social	3457013238,3446847529,3456190223,3456988752,3456176407,3456192409,3447653382,3457006524,3457015440,3456185861,3447658738,3456999202,3457001150,3446842179,3456996956,3456173595
9935541	Music,Social	8027118471
10974222	Education,Family	8475853197
1071752	Music	3201371348
439915	Social	2301214560,2301739357,2301715187,2310414773,2301726337,2310076779,2302530480,2301710873,2301747611,2301974293,2300637023,2309885525,2308880950,2299930827,2301649091,2311291072,2302521680,2301721751,2304982239,2307158977,2301730609,2301759519,2301768223,2301429404,2301155278,2304650940,2302497012,2302559944,2302017414,2300637209,2301743955,2321663729,2300636785,2302500984,2299949355,2302548050,2305212639,2304053239,2300707856,2301141651
10936707	Performing Arts,Comedy	8438400389
216897	Social	863202121,863202125,863202133,863202119
2807794	Politics	3737750840,3736943063,3736942643,3737738336,3736960773,3737747386,3736940485,3736960243,3736942085,3736941603,3737745438,3736949363,3736945089,3737744530,3737747954,3737732958,3737749240,3737752808,3736950227,3736938479,3737748440,3736958545,3736961217,3736957717,3736944287,3736940043,3736947439,3737737134,3736951197,3736945969,3737739348,3736947989,3736937997,3737734558,3737741936,3736937465,3737737560,3737732530,3737746362,3737753416
198515	Performing Arts	521725399
9956682	Education	8036015105
122783	Social	59488973
192475	Social	522722481,522709154,522722459
8767372	Music,Social	6020412740,6021313767
212580	Social	641718238,641718282,641718258
781119	Comedy	2537433601,2819262605,2537433345,2538252412
139086	Social	398807219,398811842,398811534,352779963,363563580,398818982,398814588,398813626,398816428,398810597,398806660,398812124,398814266,363563345,398811192,398808658,398815490,398818717,390644283,398818081,398810143,398812430,398817777,398816971,398809541,398805398,398816701,398815182,398806912,398813947,398813374,399733356,398805719,398815785,398810357,398813070,398817375,398812743,398807808,398808121,398808423,398809260,398810874,398808974,399732737,398806347,398816069,398814893,398818380,398806015,398805058,398809855,398807534
2888181	Music	3735171010,3734360895,3735148026,3734369273,3735156428,3735163474,3734371003,3735168518
8814591	Music,Social,Education	6813698599
407273	Social	2281218173,2281215925,2282009648,2280034661,2280823180,2282008236,2281219187,2281216445,2282006578,2281218449,2280821733,2280035917,2281612402,2281219331,2282008772,2280036439,2282006756,2280825334,2241907214,2280034147,2280823650,2281214113,2281219531,2282004884,2281213563,2280825772,2282006122,2281216181,2281214329,2259583987,2280036777,2282007860,2281214511,2280034333
3036974	Music	4019858536,4019857170,4019848472,4019091059,4019853040,4019849008,4019847396,4019094073,4019091487,4019847878,4019086779,4019094897,4019098345,4019858072,4019096291,4019087259,4019091929,4019852512
1169387	Social	2920301968,2918710295,2917458737,5712520668,2920222448,5602962168,2920098062,2948099804,2919242389,2919508061,2919291509,2919249731,2917443007,2919357953
5377222	Social	4405223314,4409917097,4405221230,4411756054,4405221476,4409918785,4410836260,4410835424,4410069671,4411754954,4410688192,4404459183,4411752686,4410989979,4410986833,4410835012,4405221714,4410687420,4411751336,4410070333,4410836918,4411749842,4410685642,4410068829,4410837832,4405223960,4410066999
102433	Sports	311736346,311736343,311736341,311736349,313513440
8722774	Social,Sports	6859979246
8836019	Music	8157504385,6774758760
174527	Social	496279194,496450771,496401602,496407061,496541959,496551401,496518217,496298492,496554321,496704941,496374705,496455423,496491016,496403581,501189245,501132030,501086106,496553717,496378588,496507168,496403551,499154510,496580040,496511639,496483922,496530009,496522836,496586628,496553003,496552669,496162567,496551989,496550363,496413379,496473000,501120820,496468157,496525471,496553331,496248385,496477420,496551111,496403567,496228806,501102818,496522214,496551771,496235916,496457452,496182959,496520998,496490534,496560463,496550749,496127850,496544304,496204266,496403575,496417689,501182143,496506330,496670332,496703285,496503720
126290	Music	295393994
10932415	Music,Social,Festivals	8437022674
213279	Festivals	687312007,687310673,688173774
10195145	Music	8157504385
472628	Education	2384132469,2384048479,2384979996,2384887338,2384108555,2384145105,2384002727,2384994894,2385001296,2384034475,2384062905,2384955210,2384910180,2384854844,2384945926,2383996471,2384873238,2384901712,2384988298,2384139909
103945	Music	140394839,140394899,140394874,140394926,140394826,140394797
509453	Social	2488182906,2492594618,2493604216,2459081882,2492783321
4147514	Music	3852125781,3852151287,3852151415,3852151361,3852151321,3852942040,3852151253,3852151377,3850256655
399079	Social	2200088761,2200878182,2200880034,2200087007,2200082455,2200084453,2200086171,2200882504,2200876122
8639877	Performing Arts	6669659487
1107721	Social	3073774601,3074628844,3149100698,3074238003,3149098916,3073798329,3073806859,3073226164,3073754913,3073780643,3073809973,3148269349,3073395014,3073229408,3074235537,3075070688,3074236077,3073766643,3073386362,3074602752,3149099174,3073782887,3073757487,3074234533,3074240565,3074623058,3074635680,3073797431,3075074032,3073771251,3073387934,3075076422,3073795257,3075072938,3073777941,3073800415,3075076552,3072565021,3074236221,3073369202,3072563043,3073404104,3074233665,3074613858,3074643362,3075074964,3074610702,3072404801,3074234065,3073785667,3074234391,3075744335,3148268143,3074621620,3075075962,3075071008,3073243324,3072491137,3073230214,3074236345,3072552051,3075075288,3074633646,3073758707,3074624614,3074636678,3072560807,3075075402,3073763705,3074625590,3072464883,3075069752,3075069884,3074587698,3072253785,3074235145,3073769733,3072553347,3074637706,3073773041,3149102092,3073393556,3073384800,3074630884,3075070818,3074646140,3073225060,3149099504,3074639154,3073793013,3074236501,3075076864,3073805813,3149100240,3074238177,3074626594,3074596838,3072394491,3072545653,3075070188,3074586486,3075076690,3074590462,3073392300,3074236601,3072389637,3073760067,3075076080,3072393387,3073807573,3148270015,3072403639,3074235813,3073765135,3072666039,3074235705,3075069456,3074595496,3075071382,3075075136,3074618864
128215	Festivals	541287994,541287372,541395103,541287904,541288168,541287472,541395615
11136599	Conferences,Technology	6120163528
9432322	Music,Conferences,Community	7663870136
136264	Social	355331190,355327511,355334642,355321653,355324532,355334634,355331180,355335382,355327501,355324524,355321641,355331184,355327499,355321647,355324544,355334649,355321644,355331186,355334627,355321648,355327509,355324525,355327507,355334652,355334655,355331193,355321650,355331182,355324509,355327503
8632845	Music	6662725427
6570507	Music	4737883113,4738561690,4738523352,4738917971,4738565127,4739083207
8036943	Music	5724064889,5724606252,5724639782,5724607702,5724080283,5724604028,5724614828,5724084187,5724613754,5724082391,5724638752,5724045841,5724083651,5724084365,5724604636,5724609372,5724661820,5724082087,5724601604,5724637676,5724609550,5724106353,5724050569,5724609158,5724049025,5724106483,5724621244,5724066847,5724044161,5724046289,5724622166,5724662012,5724637484,5724064553,5724614564,5724622706,5724661604,5724067713,5724081799,5724621160,5724053339,5724621020,5724603780,5724045963,5724049859,5724054697,5724049253,5724607902,5724622396,5724058833,5724636490,5724065287,5724609726,5724604726,5724046153,5724636990,5724059005,5724601260,5724604404,5724621088,5724662294,5724620950,5724604446,5724066563,5724622818,5724064813,5724107325,5724639216,5724639016,5724106889,5724613560,5724065495,5724661930,5724604948,5724605688,5724053505,5724640262,5724609462,5724084629,5724050601,5724663258,5724083149,5724605008,5724107049,5724059891,5724080785,5724059385,5724083475,5724620432,5724066709,5724599692,5724066473,5724599578,5724639402,5724066187,5724045663,5724609632,5724081427,5724614172,5724622568,5724054101,5724067115,5724605144,5724662640,5724082511,5724662462,5724050117,5724066349,5724637320,5724081331,5724619406,5724080687,5724105925,5724050441,5724620250,5724638688,5724619876,5724059291,5724105653,5724605592,5724640006,5724639316,5724106957,5724065639,5724066227,5724047275,5724619500,5724050627,5724604196,5724058411,5724106271,5724064373,5724064473,5724047139,5724603890,5724081507,5724639522,5724067347,5724604832,5724622076,5724053601,5724064629,5724053839,5724661504,5724059179,5724608932,5724052253,5724604140
10323914	Education	5025560832
8826391	Performing Arts,Comedy	7102993839
219825	Music	920074932,950999583,951866962,951863280,920179789,951013091,951861986,951870674,951860118,951023625,921013136,951002697,920584302,951020209,951856488,951006255,919912127,951852922,951016995,951878900,951876974,919748817,951022045
92161	Social	212533858,212534305,212523470,196405515,196388227,195302158,195300029,195308370,195302591,195308257,195301853,212533246,212533132,195308041,195308493,212533498,196419421,195307783,195302434,195302016,196406020,195302677,196419720,195314498,195314241,196405760,195302256,195310769,196387697,196420028,212534070,212532937,196420361,196388777,195314420,195307691
7917610	Sports	5539886177
327296	Music	1039663687
5660165	Performing Arts	4529072321,4529072461,4529703836,4529703948,4529703786,4529072307,4529704038,4529072401,4529704000
307266	Music	2088297883
94708	Social	269553717,272538566,270042651,270042946,269552643,269552385,270043211,272538146,272538377,270042970,269551890,270042886,274940577,270043131,269550455,269550944,272538253,269553369,269553028,272537955,270043265,270042996,269552155,269597581,269552904,274939605,270042796,274939064,269550693,272537859,269554099,269553540,269553862,270042845,272538490,269551148,270042507,269598506,269598170,272537773,270043077,269551646,269597065,269551388,274938452,272537627,274940055,269553217,272538051,270042736
221636	Music	854501223,855341542
312740	Music	556006289
8782861	Performing Arts,Education,Community	3169996174,6978615709
957773	Education	2170928880,2170958300,2391182994,2391222982,2170146099,2390353737,2390367763,2572511800,2170919454,2391168950,2170934524,2586706950,2390349087,2170169263,2170130421,2170152963,2390390567,2170167853,2391175748,2391160004,2170938974,2391228026,2390390083,2170921828,2390342783,2391215284,2170143969,2170133935,2170149745,2390360669,2391197702,2391225576,2170954160,2571689053,2390382279,2170944036,2391204270,2170139345,2170944256,2170934732,2170158841,2391204580,2170918972,2170951940,2170953734,2391179276,2390326309,2390396595,2390331917,2391159708,2390369299,2391192022,2170152285,2390331097,2170168825,2705228221,2170961174,2572511004,2390342991,2170948904,2170958792,2170960574,2571689405,2391210188,2705288767,2390375057,2170931746,2170950056,2170918068,2170162201,2170961612,2390379043,2391170512,2390366387,2170925456,2170966108,2170133189,2170126359,2706047036,2170142241,2391210360,2170134703,2170131563,2170146307,2170136741,2390330911,2705228589,2170140725,2390333431,2170141007,2391162658,2391168594,2170929730,2170140059,2170932056,2390328015,2390369903,2390356481,2390340205,2390345835,2170926630,2390380261,2390350117,2170171041,2170145099,2170948138,2391204940,2170949648,2390326849,2170141223,2572510920,2391191660,2170953462,2390355227,2390385793,2170945320,2390342481,2391203632,2170123279,2170967382,2170128561,2170157379,2391173080,2170931444,2390376287,2390333603,2391208856,2170926928,2391221656,2390388275,2170922462,2390378493,2390383547,2391176296,2390368987,2390395587,2390353999,2390397019,2170154097,2170920266,2170166361,2390365853,2170147335,2170941318,2390373353,2391185398,2170155901,2390332223,2170956264,2390360203,2170918732,2391225974,2391200424,2390331457,2390329639,2391217612,2170946180,2170944650,2391216354,2170931162,2391167466,2391219994,2391215466,2587614178,2170159363,2170137999,2391223300,2170137151,2390386639,2170965682,2170958134,2170935388,2170151781,2170946822,2391181864,2170154763,2390337987,2390354893,2586707072,2390364299,2390381617,2390394951,2170954768,2391219488,2170956808,2170144201,2391216686,2170924194,2170156453,2390332991,2390373981,2170936322,2170943808,2170950294,2170163319,2390355747,2170964072,2391202298,2170134907,2170168317,2170124759,2390368563,2170142935,2390365335,2391162382,2170941012,2391188368,2390360429,2390330631,2170155161,2170158269,2391168362,2170160285,2390392619,2391199390,2170937750,2170126147,2170925674,2390377029,2571688553,2391182746,2170923514,2391224212,2170135089,2390328777,2390394741,2391191418,2572511396,2170155629,2391159414,2170965128,2170167231,2391217140,2572511206,2170149359,2391195490,2390335545,2586706572,2170130699,2170947788,2170921362,2390378717,2170923950,2391208008,2390348775,2170121911,2391190190,2390338595,2390388751,2390386137,2390374839,2391179886,2391215066,2170919948,2170150191,2390341129,2170951764,2390364881,2170964536,2170933966,2390379983,2391193304,2390333779,2391195136,2390337065,2391229386,2170154999,2391194682,2390397641,2170129223,2391222272,2391202974,2170937238,2390369643,2391177648,2170959980,2170942764,2170946560,2170133661,2391196572,2390378269,2391214188,2170918310,2391172796,2170960986,2170145901,2391178496,2391185716,2390336749,2390363823,2170170445,2390341583,2391193622,2390343343,2170143411,2170144455,2170166897,2391180264,2390328511,2390354449,2170938280,2391183142,2391212856,2391219670,2390371649,2390377549,2170924612,2391193828,2170959472,2390357339,2170139115,2391184330,2170171677,2391212002,2170957230,2170956066,2170152749,2170148763,2391223524,2170125175,2170963120,2170136919,2390329317,2391171432,2391227432,2585871205,2391208232,2170153637,2170957942,2390382049,2571689297,2390381067,2170940544,2390392831,2390388977,2572510744,2170943222,2391172104,2391223880,2170127827,2170925870,2391177132,2390366825,2586780837,2170159547,2170959708,2391180890,2390375455,2585871143,2585871489,2391180550,2170958534,2170927570,2390355539,2170920884,2170146831,2390373039,2390351579,2390358345,2170927332,2170955704,2170151481,2170142679,2390372889,2170959230,2391202666,2170141709,2390366209,2170123739,2391190940,2170917574,2391178932,2170134435,2390329005,2390394127,2390383835,2170921594,2390346393,2170934250,2170923206,2391169950,2390338961,2170949198,2170140289,2170953212,2391217358,2170127039,2586780271,2391184996,2170161043,2170129483,2170955518,2170137441,2170132297,2170963530,2391183684,2170928106,2170137763,2391172588,2390373601,2170124553,2170155395,2390361793,2391219150,2170126821,2170147901,2170161395,2391187082,2390371037,2170939576,2391167752,2170928396,2391176012,2170159751,2170169905,2391229008,2170156727,2170967000,2390379349,2390336371,2170139833,2571688743,2390374605,2391191214,2170161919,2170928280,2390347185,2170962268,2170149951,2391167262,2572510842,2390376791,2587615882,2391206506,2170960280,2390392293,2170157179,2390341867,2170146573,2391226580,2170135281,2391158152,2571688935,2170956432,2391171700,2391213696,2170966740,2391176698,2170966318,2390380765,2390356861,2170944878,2390349761
